year	area	seas	datetime	check	transect	station	trapnum	indnum_old	Nindnum	sex	status	weight	species	marked	note
SU19	PORSANGER	SUMMER	030819	1	MÅSØY	G2	2D	NA	0007DFB79E	F	C,L	44	GRAASIDEMUS	R	
SU19	PORSANGER	SUMMER	030819	1	MÅSØY	G2	4A	NA	0007A62EDF	F	C,L	45	GRAASIDEMUS	N	
SU19	PORSANGER	SUMMER	030819	1	MÅSØY	G4	4A	NA	0007A6410A	M	S	23	GRAASIDEMUS	N	
SU19	PORSANGER	SUMMER	030819	1	MÅSØY	G4	2D	NA	0007A644DD	M	S	31	GRAASIDEMUS	N	
SU19	PORSANGER	SUMMER	030819	1	MÅSØY	G6	2C	NA	0007A63A51	M	S	22	ROEDMUS	N	
SU19	PORSANGER	SUMMER	030819	1	MÅSØY	G8	3D	NA	0007A62763	M	A	22	GRAASIDEMUS	N	
SU19	PORSANGER	SUMMER	030819	1	MÅSØY	G8	3D	NA	0007A64BCA	M	S	25	GRAASIDEMUS	N	
SU19	PORSANGER	SUMMER	030819	1	MÅSØY	G8	4C	NA	0007A5EB51	M	S	33	GRAASIDEMUS	N	
SU19	PORSANGER	SUMMER	030819	1	MÅSØY	G8	1C	NA	0007A602D0	M	S	37	GRAASIDEMUS	N	
SU19	PORSANGER	SUMMER	030819	1	MÅSØY	G8	1A	NA	UNM011	NA	NA	NA	GRAASIDEMUS	N	
SU19	PORSANGER	SUMMER	030819	1	MÅSØY	G8	1A	NA	UNM012	NA	NA	NA	GRAASIDEMUS	N	ESCAPED DURING HANDLING
SU19	PORSANGER	SUMMER	030819	1	MÅSØY	G11	3A	NA	0007A63613	F	O,L	44	GRAASIDEMUS	N	
SU19	PORSANGER	SUMMER	030819	1	MÅSØY	G11	4D	NA	UNM013	NA	NA	11	GRAASIDEMUS	N	
SU19	PORSANGER	SUMMER	030819	1	MÅSØY	G11	4D	NA	0007DFB5C7	F	C	55	GRAASIDEMUS	N	
SU19	PORSANGER	SUMMER	030819	1	MÅSØY	G11	4D	NA	UNM014	NA	NA	NA	GRAASIDEMUS	N	DEAD
