"";"year";"area";"seas";"datetime";"check";"transect";"station";"trapnum";"Nindnum";"sex";"status";"weight";"species";"marked";"note"
"1182";2019;"PORSANGER";"FALL";110919;2;"MASOY";"G2";"3A";"B514";"M";"A";18;"GRAASIDEMUS";"N";NA
"1183";2019;"PORSANGER";"FALL";110919;2;"MASOY";"G2";"2C";"B611";"M";"A";26;"GRAASIDEMUS";"N";NA
"1184";2019;"PORSANGER";"FALL";110919;2;"MASOY";"G2";"2A";"B739";"M";"A";23;"GRAASIDEMUS";"N";NA
"1185";2019;"PORSANGER";"FALL";110919;2;"MASOY";"G2";"2A";"FE2A";NA;NA;24;"GRAASIDEMUS";NA;NA
"1186";2019;"PORSANGER";"FALL";110919;2;"MASOY";"G2";"2D";"AC3D";"M";"A";30;"GRAASIDEMUS";NA;NA
"1187";2019;"PORSANGER";"FALL";110919;2;"MASOY";"G2";"2A";"FB98";"M";"A";25;"GRAASIDEMUS";"N";NA
"1188";2019;"PORSANGER";"FALL";110919;2;"MASOY";"G1";"3B";"B9E8";"M";"A";27;"GRAASIDEMUS";"N";NA
"1189";2019;"PORSANGER";"FALL";110919;2;"MASOY";"G1";"3D";"FBF0";"M";"A";30;"GRAASIDEMUS";"N";NA
"1190";2019;"PORSANGER";"FALL";110919;2;"MASOY";"G1";"4B";"E9FB";"M";"A";22;"GRAASIDEMUS";"N";NA
"1191";2019;"PORSANGER";"FALL";110919;2;"MASOY";"G1";"4B";"B4E6";"M";"A";22;"GRAASIDEMUS";"N";NA
"1192";2019;"PORSANGER";"FALL";110919;2;"MASOY";"G1";"4D";"E2E9";"M";"A";26;"GRAASIDEMUS";NA;NA
"1193";2019;"PORSANGER";"FALL";110919;2;"MASOY";"G1";"4D";"NA412";"F";"NP";25;"GRAASIDEMUS";NA;"Different ind to previous 41, changed Nindnum"
"1194";2019;"PORSANGER";"FALL";110919;2;"MASOY";"G1";"4A";"FEEB";"M";"A";29;"GRAASIDEMUS";"N";NA
"1195";2019;"PORSANGER";"FALL";110919;2;"MASOY";"G1";"4A";"A87D";"M";"A";24;"GRAASIDEMUS";NA;NA
"1196";2019;"PORSANGER";"FALL";110919;2;"MASOY";"G1";"1C";"FAB3";"M";"A";27;"GRAASIDEMUS";NA;NA
"1197";2020;"PORSANGER";"SPRING";180620;1;"MASOY";"G1";"2B";"FA9E4";"M";"S";38;"GRAASIDEMUS";"FALL19";NA
"1198";2020;"PORSANGER";"SPRING";180620;1;"MASOY";"G1";"2D";"FB82D";"F";"NL";33;"GRAASIDEMUS";"N";NA
"1199";2020;"PORSANGER";"SPRING";180620;1;"MASOY";"G2";"3C";"FB9B9";"M";"S";43;"GRAASIDEMUS";"FALL19";NA
"1200";2020;"PORSANGER";"SPRING";180620;1;"MASOY";"G2";"3D";"63A42";"M";"S";43;"GRAASIDEMUS";"FALL19";NA
"1201";2020;"PORSANGER";"SPRING";180620;1;"MASOY";"G2";"4B";"FBBC8";"M";"S";43;"GRAASIDEMUS";"N";NA
"1202";2020;"PORSANGER";"SPRING";180620;1;"MASOY";"G2";"4A";"FBB5F";"F";"OP";32;"GRAASIDEMUS";"N";NA
"1203";2020;"PORSANGER";"SPRING";180620;1;"MASOY";"G6";"3D";"FB86A";"M";"S";25;"ROEDMUS";"N";NA
"1204";2020;"PORSANGER";"SPRING";180620;1;"MASOY";"G6";"4D";"FB8EB";"M";"S";25;"ROEDMUS";"N";NA
"1205";2020;"PORSANGER";"SPRING";180620;1;"MASOY";"G8";"2B";"FBA64";"M";"S";23;"ROEDMUS";"N";NA
"1206";2020;"PORSANGER";"SPRING";180620;1;"MASOY";"G16";"3C";"FB97F";"F";"NL,P";42;"GRAASIDEMUS";"N";NA
"1207";2020;"PORSANGER";"SPRING";180620;1;"MASOY";"G19";"2B";"FB917";"M";"S";26;"ROEDMUS";"N";NA
"1208";2020;"PORSANGER";"SPRING";180620;1;"MASOY";"G20";"3B";"FB8A6";"M";"S";24;"ROEDMUS";"N";NA
"1209";2020;"PORSANGER";"SPRING";190620;2;"MASOY";"G20";"3B";"FB8A6";"M";"S";25;"ROEDMUS";NA;NA
"1210";2020;"PORSANGER";"SPRING";190620;2;"MASOY";"G19";"1D";"FB83B";"M";"S";33;"GRAASIDEMUS";"N";NA
"1211";2020;"PORSANGER";"SPRING";190620;2;"MASOY";"G16";"3C";"FB97F";"F";"P";43;"GRAASIDEMUS";NA;NA
"1212";2020;"PORSANGER";"SPRING";190620;2;"MASOY";"G6";"1D";"FB7B5";"F";"OP";23;"ROEDMUS";NA;NA
"1213";2020;"PORSANGER";"SPRING";190620;2;"MASOY";"G2";"3C";"63A42";"M";"S";37;"GRAASIDEMUS";NA;NA
"1214";2020;"PORSANGER";"SPRING";190620;2;"MASOY";"G2";"3C";"5FC0E";"M";"S";33;"GRAASIDEMUS";NA;NA
"1215";2020;"PORSANGER";"SPRING";190620;2;"MASOY";"G2";"3D";"FBB89";"F";"OP";40;"GRAASIDEMUS";NA;NA
"1216";2020;"PORSANGER";"SPRING";190620;2;"MASOY";"G2";"4B";"FBBC8";"M";"S";45;"GRAASIDEMUS";NA;NA
"1217";2020;"PORSANGER";"SPRING";190620;2;"MASOY";"G2";"4A";"FB955";"F";"OP";35;"GRAASIDEMUS";"N";NA
"1218";2020;"PORSANGER";"SPRING";190620;2;"MASOY";"G2";"4A";"FBB5F";"F";"OP";33;"GRAASIDEMUS";NA;NA
"1219";2020;"PORSANGER";"SPRING";190620;2;"MASOY";"G1";"1B";"FBB2E";"F";"P?";40;"GRAASIDEMUS";NA;NA
"1220";2020;"PORSANGER";"SPRING";190620;2;"MASOY";"G1";"1A";"5FAB3";"M";"S";41;"GRAASIDEMUS";NA;NA
"1221";2020;"PORSANGER";"SPRING";180620;1;"MASOY";"G1";"4D";"REC41";"F";"NP";32;"GRAASIDEMUS";"FALL19";NA
"1222";2020;"PORSANGER";"SPRING";180620;1;"MASOY";"G1";"1D";"FAB3";"M";"S";36;"GRAASIDEMUS";"FALL19";NA
"1223";2020;"PORSANGER";"SPRING";180620;1;"MASOY";"G1";"1A";"FBB2E";"F";"NP";40;"GRAASIDEMUS";"N";NA
"1224";2020;"PORSANGER";"SPRING";180620;1;"MASOY";"G2";"3A";"FC0E";"M";"S";38;"GRAASIDEMUS";"N";NA
"1225";2020;"PORSANGER";"SPRING";180620;1;"MASOY";"G2";"2D";"B611";"M";"S";40;"GRAASIDEMUS";"FALL19";NA
"1226";2020;"PORSANGER";"SPRING";180620;1;"MASOY";"G2";"2D";"AA16";"F";"NP";29;"GRAASIDEMUS";"FALL19";NA
"1227";2020;"PORSANGER";"SPRING";180620;1;"MASOY";"G6";"1A";"B7B5";"F";"PERF";22;"ROEDMUS";"N";NA
"1228";2020;"PORSANGER";"SPRING";180620;1;"MASOY";"G11";"3C";"F147";"F";"PERF";29;"GRAASIDEMUS";"FALL19";NA
"1229";2020;"PORSANGER";"SPRING";180620;1;"MASOY";"G19";"4B";"B4AF";"F";"PERF";26;"ROEDMUS";"N";NA
"1230";2020;"PORSANGER";"SPRING";180620;1;"MASOY";"G19";"4C";"FABD";"M";"S";22;"ROEDMUS";"N";NA
"1231";2020;"PORSANGER";"SPRING";190620;2;"MASOY";"G20";"4C";"E7E1";"M";"S";26;"ROEDMUS";"N";NA
"1232";2020;"PORSANGER";"SPRING";190620;2;"MASOY";"G19";"3D";"B4AF";"F";"PERF";25;"ROEDMUS";NA;NA
"1233";2020;"PORSANGER";"SPRING";190620;2;"MASOY";"G19";"4B";"B917";"M";"S";26;"ROEDMUS";NA;NA
"1234";2020;"PORSANGER";"SPRING";190620;2;"MASOY";"G15";"4C";"2581";"M";"S";37;"GRAASIDEMUS";"N";NA
"1235";2020;"PORSANGER";"SPRING";190620;2;"MASOY";"G6";"3B";"B86A";"M";"S";26;"ROEDMUS";NA;NA
"1236";2020;"PORSANGER";"SPRING";190620;2;"MASOY";"G2";"2C";"B611";"M";"S";41;"GRAASIDEMUS";NA;NA
"1237";2020;"PORSANGER";"SPRING";190620;2;"MASOY";"G2";"2A";"FE2A";"F";"L";34;"GRAASIDEMUS";NA;NA
"1238";2020;"PORSANGER";"SPRING";190620;2;"MASOY";"G2";"2D";"AA16";"F";"PERF";29;"GRAASIDEMUS";NA;NA
"1239";2020;"PORSANGER";"SPRING";190620;2;"MASOY";"G1";"4C";"REC41";"F";"PERF";34;"GRAASIDEMUS";NA;NA
"1240";2020;"PORSANGER";"SPRING";190620;2;"MASOY";"G1";"1D";"F1C3";"F";"PERF";34;"GRAASIDEMUS";"N";NA
"1241";2020;"PORSANGER";"FALL";100920;1;"MASOY";"G1";"3A";"BACD";"M";"A";27;"GRAASIDEMUS";"N";NA
"1242";2020;"PORSANGER";"FALL";100920;1;"MASOY";"G1";"2B";"B9F9";"M";"A";22;"GRAASIDEMUS";"N";NA
"1243";2020;"PORSANGER";"FALL";100920;1;"MASOY";"G1";"2A";"B82D";"F";"PL";35;"GRAASIDEMUS";"SUM20";NA
"1244";2020;"PORSANGER";"FALL";100920;1;"MASOY";"G1";"1B";"A918";"F";"PL";40;"GRAASIDEMUS";"SUM20";NA
"1245";2020;"PORSANGER";"FALL";100920;1;"MASOY";"G1";"1A";"B921";"F";"NP";25;"GRAASIDEMUS";"N";NA
"1246";2020;"PORSANGER";"FALL";100920;1;"MASOY";"G1";"1A";"AC36";"M";"A";29;"GRAASIDEMUS";"N";NA
"1247";2020;"PORSANGER";"FALL";100920;1;"MASOY";"G2";"3C";"B9A7";"F";"NP";20;"GRAASIDEMUS";"N";NA
"1248";2020;"PORSANGER";"FALL";100920;1;"MASOY";"G2";"3D";"BB45";"F";"NP";19;"GRAASIDEMUS";"N";NA
"1249";2020;"PORSANGER";"FALL";100920;1;"MASOY";"G2";"4B";"BA50";"M";"A";23;"GRAASIDEMUS";"N";NA
"1250";2020;"PORSANGER";"FALL";100920;1;"MASOY";"G2";"4C";"A970";"M";"A";23;"GRAASIDEMUS";"N";NA
"1251";2020;"PORSANGER";"FALL";100920;1;"MASOY";"G2";"4A";"B611";"M";"S";36;"GRAASIDEMUS";"SUM20";NA
"1252";2020;"PORSANGER";"FALL";100920;1;"MASOY";"G6";"3C";"BB4E";"M";"A";15;"ROEDMUS";"N";NA
"1253";2020;"PORSANGER";"FALL";100920;1;"MASOY";"G6";"3D";"BB40";"M";"A";15;"ROEDMUS";"N";NA
"1254";2020;"PORSANGER";"FALL";100920;1;"MASOY";"G6";"4B";"AB07";"F";"PL";31;"ROEDMUS";"SUM20";NA
"1255";2020;"PORSANGER";"FALL";100920;1;"MASOY";"G15";"2D";"B8CA";"M";"S";22;"ROEDMUS";"N";NA
"1256";2020;"PORSANGER";"FALL";100920;1;"MASOY";"G19";"3B";"BA31";"F";"PL";25;"GRAASIDEMUS";"SUM20";NA
"1257";2020;"PORSANGER";"FALL";100920;1;"MASOY";"G20";"3B";"BA00";"M";"A";18;"GRAASIDEMUS";"N";NA
"1258";2020;"PORSANGER";"FALL";100920;1;"MASOY";"G20";"2A";"B8A6";"M";"S";25;"ROEDMUS";"SUM20";NA
"1259";2020;"PORSANGER";"FALL";100920;1;"MASOY";"G20";"2D";"BBB2";"F";"NP";12;"ROEDMUS";"N";NA
"1260";2020;"PORSANGER";"FALL";110920;2;"MASOY";"G20";"3A";"B8A6";"M";"S";25;"ROEDMUS";NA;NA
"1261";2020;"PORSANGER";"FALL";110920;2;"MASOY";"G20";"2C";"BBB2";"F";"NP";13;"ROEDMUS";NA;NA
"1262";2020;"PORSANGER";"FALL";110920;2;"MASOY";"G20";"2B";"350E";"F";"L,P";34;"ROEDMUS";NA;NA
"1263";2020;"PORSANGER";"FALL";110920;2;"MASOY";"G19";"3B";"BA31";"F";"PL";28;"ROEDMUS";NA;NA
"1264";2020;"PORSANGER";"FALL";110920;2;"MASOY";"G19";"3B";"UNMA";"M";"A";12;"ROEDMUS";"N";"DEAD"
"1265";2020;"PORSANGER";"FALL";110920;2;"MASOY";"G15";"2B";"B8CA";"M";"S";23;"ROEDMUS";NA;NA
"1266";2020;"PORSANGER";"FALL";110920;2;"MASOY";"G11";"3C";"""1E63""";"M";"A";21;"GRAASIDEMUS";NA;NA
"1267";2020;"PORSANGER";"FALL";110920;2;"MASOY";"G8";"3A";"BA9F";"M";"S";34;"GRAASIDEMUS";"N";NA
"1268";2020;"PORSANGER";"FALL";110920;2;"MASOY";"G8";"1D";"BB05";"M";"A";17;"ROEDMUS";"N";NA
"1269";2020;"PORSANGER";"FALL";110920;2;"MASOY";"G6";"3C";"BB4E";"M";"A";15;"ROEDMUS";NA;NA
"1270";2020;"PORSANGER";"FALL";110920;2;"MASOY";"G6";"1A";"B974";"M";"A";17;"ROEDMUS";"N";NA
"1271";2020;"PORSANGER";"FALL";110920;2;"MASOY";"G4";"2A";"BB5D";"M";"A";20;"MARKMUS";"N";NA
"1272";2020;"PORSANGER";"FALL";110920;2;"MASOY";"G4";"3A";"BB32";"M";"S";26;"MARKMUS";"N";NA
"1273";2020;"PORSANGER";"FALL";110920;2;"MASOY";"G4";"3B";"UNMB";NA;NA;NA;NA;"N";"DEAD, MUSTELA ERMINEA"
"1274";2020;"PORSANGER";"FALL";110920;2;"MASOY";"G2";"3C";"BBEF";"M";"A";25;"GRAASIDEMUS";"N";NA
"1275";2020;"PORSANGER";"FALL";110920;2;"MASOY";"G2";"3D";"B9A7";"F";"NP";20;"GRAASIDEMUS";NA;NA
"1276";2020;"PORSANGER";"FALL";110920;2;"MASOY";"G2";"4B";"BA50";"M";"A";24;"GRAASIDEMUS";NA;NA
"1277";2020;"PORSANGER";"FALL";110920;2;"MASOY";"G2";"4C";"BB57";"F";"PL";31;"GRAASIDEMUS";NA;NA
"1278";2020;"PORSANGER";"FALL";110920;2;"MASOY";"G2";"1C";"B611";"M";"S";36;"GRAASIDEMUS";NA;NA
"1279";2020;"PORSANGER";"FALL";110920;2;"MASOY";"G1";"2C";"BACD";"M";"A";24;"GRAASIDEMUS";NA;NA
"1280";2020;"PORSANGER";"FALL";110920;2;"MASOY";"G1";"2C";"B946";"F";"NP";15;"GRAASIDEMUS";"N";NA
"1281";2020;"PORSANGER";"FALL";110920;2;"MASOY";"G1";"2B";"B82D";"F";"PL";36;"GRAASIDEMUS";NA;NA
"1282";2020;"PORSANGER";"FALL";110920;2;"MASOY";"G1";"2A";"B9F9";"M";"A";23;"GRAASIDEMUS";NA;"DEAD"
"1283";2020;"PORSANGER";"FALL";110920;2;"MASOY";"G1";"2D";"B921";"F";"NP";25;"GRAASIDEMUS";NA;NA
"1284";2020;"PORSANGER";"FALL";110920;2;"MASOY";"G1";"1B";"AA4F";"M";"S";40;"GRAASIDEMUS";NA;NA
"1285";2020;"PORSANGER";"FALL";110920;2;"MASOY";"G1";"1A";"B8D5";"F";"NP";24;"GRAASIDEMUS";NA;NA
"1286";2020;"PORSANGER";"FALL";100920;1;"MASOY";"G1";"4C";"32C0";"F";"NP";12;"GRAASIDEMUS";"N";NA
"1287";2020;"PORSANGER";"FALL";100920;1;"MASOY";"G1";"4D";"2252";"F";"NP";22;"GRAASIDEMUS";"N";NA
"1288";2020;"PORSANGER";"FALL";100920;1;"MASOY";"G1";"1D";"AC37";"F";"NP";23;"GRAASIDEMUS";"SUM20";NA
"1289";2020;"PORSANGER";"FALL";100920;1;"MASOY";"G2";"3A";"B96A";"M";"A";23;"GRAASIDEMUS";"SUM20";NA
"1290";2020;"PORSANGER";"FALL";100920;1;"MASOY";"G2";"2C";"BC0A";"M";"A";22;"GRAASIDEMUS";"SUM20";NA
"1291";2020;"PORSANGER";"FALL";100920;1;"MASOY";"G2";"1C";"BB5F";"F";"PL";28;"GRAASIDEMUS";"SUM20";NA
"1292";2020;"PORSANGER";"FALL";100920;1;"MASOY";"G4";"4C";"""300000000""";"F";"NP";18;"MARKMUS";"N";NA
"1293";2020;"PORSANGER";"FALL";100920;1;"MASOY";"G6";"3A";"B96A";"M";"S";24;"ROEDMUS";"SUM20";NA
"1294";2020;"PORSANGER";"FALL";100920;1;"MASOY";"G6";"2C";"2DC8";"F";"NP";13;"ROEDMUS";"N";NA
"1295";2020;"PORSANGER";"FALL";100920;1;"MASOY";"G6";"1A";"25B0";"F";"NP";17;"ROEDMUS";"N";NA
"1296";2020;"PORSANGER";"FALL";100920;1;"MASOY";"G8";"1C";"BA3F";"F";"L";37;"GRAASIDEMUS";"SUM20";NA
"1297";2020;"PORSANGER";"FALL";100920;1;"MASOY";"G11";"3C";"F147";"F";"P";40;"GRAASIDEMUS";"SUM20";NA
"1298";2020;"PORSANGER";"FALL";100920;1;"MASOY";"G15";"3C";"29AA";"F";"NP";13;"ROEDMUS";"N";NA
"1299";2020;"PORSANGER";"FALL";100920;1;"MASOY";"G19";"1D";"A94C";"F";"PL";26;"GRAASIDEMUS";"SUM20";NA
"1300";2020;"PORSANGER";"FALL";100920;1;"MASOY";"G20";"1D";"UNMC";"M";"A";11;"ROEDMUS";"N";"DEAD"
"1301";2020;"PORSANGER";"FALL";110920;2;"MASOY";"G20";"3D";"B82F";"M";"S";22;"ROEDMUS";NA;NA
"1302";2020;"PORSANGER";"FALL";110920;2;"MASOY";"G20";"4B";"BC02";"NM";"S";27;"ROEDMUS";NA;NA
"1303";2020;"PORSANGER";"FALL";110920;2;"MASOY";"G20";"1C";"BA00";"M";"A";18;"GRAASIDEMUS";NA;NA
"1304";2020;"PORSANGER";"FALL";110920;2;"MASOY";"G19";"1D";"AB5E";"M";"A";23;"GRAASIDEMUS";NA;NA
"1305";2020;"PORSANGER";"FALL";110920;2;"MASOY";"G16";"3A";"""29000""";"M";"A";22;"GRAASIDEMUS";"N";NA
"1306";2020;"PORSANGER";"FALL";110920;2;"MASOY";"G15";"4A";"29AA";"F";"PERF";14;"ROEDMUS";NA;NA
"1307";2020;"PORSANGER";"FALL";110920;2;"MASOY";"G8";"4D";"F907";"F";"NP";17;"GRAASIDEMUS";"N";NA
"1308";2020;"PORSANGER";"FALL";110920;2;"MASOY";"G8";"1C";"175E";"F";"NP";17;"GRAASIDEMUS";"N";NA
"1309";2020;"PORSANGER";"FALL";110920;2;"MASOY";"G6";"3A";"BB46";"M";"A";15;"ROEDMUS";NA;NA
"1310";2020;"PORSANGER";"FALL";110920;2;"MASOY";"G6";"2C";"2DC8";"F";"NP";14;"ROEDMUS";NA;NA
"1311";2020;"PORSANGER";"FALL";110920;2;"MASOY";"G5";"3B";"UNMMUSTA";NA;NA;NA;NA;NA;"MUSTELA NIVALIS"
"1312";2020;"PORSANGER";"FALL";110920;2;"MASOY";"G4";"1D";"2B26";"F";"NP";26;"GRAASIDEMUS";"N";NA
"1313";2020;"PORSANGER";"FALL";110920;2;"MASOY";"G4";"3D";"2373";"F";"NP";23;"MARKMUS";"N";NA
"1314";2020;"PORSANGER";"FALL";110920;2;"MASOY";"G2";"2C";"BB45";"M";"A";18;"GRAASIDEMUS";NA;NA
"1315";2020;"PORSANGER";"FALL";110920;2;"MASOY";"G2";"2B";"BC0A";"M";"A";22;"GRAASIDEMUS";NA;NA
"1316";2020;"PORSANGER";"FALL";110920;2;"MASOY";"G2";"1A";"20A4";"M";"A";18;"GRAASIDEMUS";NA;NA
"1317";2020;"PORSANGER";"FALL";110920;2;"MASOY";"G2";"1A";"259C";"F";"NP";19;"GRAASIDEMUS";NA;NA
"1318";2020;"PORSANGER";"FALL";110920;2;"MASOY";"G1";"4C";"32C0";"F";"NP";13;"GRAASIDEMUS";NA;NA
"1319";2020;"PORSANGER";"FALL";110920;2;"MASOY";"G1";"4D";"2252";"F";"NP";23;"GRAASIDEMUS";NA;NA
"1320";2020;"PORSANGER";"FALL";110920;2;"MASOY";"G1";"4A";"A918";"F";"PL";38;"GRAASIDEMUS";NA;NA
"1321";2020;"PORSANGER";"FALL";110920;2;"MASOY";"G1";"1C";"2379";"M";"A";14;"GRAASIDEMUS";"N";NA
"1322";2020;"PORSANGER";"FALL";110920;2;"MASOY";"G1";"1D";"AC37";"F";"NP";23;"GRAASIDEMUS";NA;NA
"1323";2020;"PORSANGER";"SUMMER";40820;1;"MASOY";"G1";"3B";"0007DFB82D";"F";"O,L";40;"GRAASIDEMUS";"R";NA
"1324";2020;"PORSANGER";"SUMMER";40820;1;"MASOY";"G1";"2B";"0007DFBB03";"M";"S";24;"GRAASIDEMUS";"N";NA
"1325";2020;"PORSANGER";"SUMMER";40820;1;"MASOY";"G1";"2A";"0007DFBB06";"M";"S";20;"GRAASIDEMUS";"N";NA
"1326";2020;"PORSANGER";"SUMMER";40820;1;"MASOY";"G1";"1A";"0007DFA918";"F";"O,L";37;"GRAASIDEMUS";"N";NA
"1327";2020;"PORSANGER";"SUMMER";40820;1;"MASOY";"G1";"4D";"0007DFAAC1";"M";"S";36;"GRAASIDEMUS";"N";NA
"1328";2020;"PORSANGER";"SUMMER";40820;1;"MASOY";"G1";"4B";"0007DFAA93";"F";"C";23;"GRAASIDEMUS";"N";NA
"1329";2020;"PORSANGER";"SUMMER";40820;1;"MASOY";"G2";"3C";"0007A63A42";"M";"S";55;"GRAASIDEMUS";"R";NA
"1330";2020;"PORSANGER";"SUMMER";40820;1;"MASOY";"G2";"2A";"0007DFAA5C";"M";"S";41;"GRAASIDEMUS";"N";NA
"1331";2020;"PORSANGER";"SUMMER";40820;1;"MASOY";"G2";"1B";"0007DFBB5F";"F";"O,PL";31;"GRAASIDEMUS";"R";NA
"1332";2020;"PORSANGER";"SUMMER";40820;1;"MASOY";"G2";"4A";"0007DFBC0A";"M";"S";23;"GRAASIDEMUS";"N";NA
"1333";2020;"PORSANGER";"SUMMER";40820;1;"MASOY";"G2";"4C";"0007DFB88A";"F";"C,L";40;"GRAASIDEMUS";"N";NA
"1334";2020;"PORSANGER";"SUMMER";40820;1;"MASOY";"G2";"4B";"0007DFAB81";"M";"S";38;"GRAASIDEMUS";"N";NA
"1335";2020;"PORSANGER";"SUMMER";40820;1;"MASOY";"G2";"4B";"0007DFB9B9";"M";"S";31;"GRAASIDEMUS";"R";NA
"1336";2020;"PORSANGER";"SUMMER";40820;1;"MASOY";"G6";"1D";"0007DFA8E7";"M";"S";24;"ROEDMUS";"N";NA
"1337";2020;"PORSANGER";"SUMMER";40820;1;"MASOY";"G6";"1D";"0007DFB86A";"M";"S";25;"ROEDMUS";"R";NA
"1338";2020;"PORSANGER";"SUMMER";40820;1;"MASOY";"G6";"2C";"0007DFAB07";"F";"O,L";30;"ROEDMUS";"N";NA
"1339";2020;"PORSANGER";"SUMMER";40820;1;"MASOY";"G8";"2B";"0007DFBA3F";"M";"S";37;"GRAASIDEMUS";"R";NA
"1340";2020;"PORSANGER";"SUMMER";40820;1;"MASOY";"G11";"2C";"UNM001";"M";"S";34;"GRAASIDEMUS";"R";"dead"
"1341";2020;"PORSANGER";"SUMMER";40820;1;"MASOY";"G11";"4B";"0007DFA9DA";"F";"C";24;"GRAASIDEMUS";"N";NA
"1342";2020;"PORSANGER";"SUMMER";40820;1;"MASOY";"G11";"3B";"0007A5F147";"F";"C";35;"GRAASIDEMUS";"R";NA
"1343";2020;"PORSANGER";"SUMMER";40820;1;"MASOY";"G11";"3C";"0007DFAB1A";"M";"S";35;"GRAASIDEMUS";"N";NA
"1344";2020;"PORSANGER";"SUMMER";40820;1;"MASOY";"G16";"2A";"UNM002";NA;NA;NA;"SNOMUS";NA;NA
"1345";2020;"PORSANGER";"SUMMER";40820;1;"MASOY";"G19";"3C";"0007DFAA1D";"M";"S";24;"GRAASIDEMUS";"N";NA
"1346";2020;"PORSANGER";"SUMMER";40820;1;"MASOY";"G19";"3D";"0007DFAB5E";"M";"S";23;"GRAASIDEMUS";"N";NA
"1347";2020;"PORSANGER";"SUMMER";40820;1;"MASOY";"G19";"4B";"0007DFA94C";"F";"O";25;"GRAASIDEMUS";"N";NA
"1348";2020;"PORSANGER";"SUMMER";40820;1;"MASOY";"G19";"4C";"0007DFB83B";"M";"S";49;"GRAASIDEMUS";"R";NA
"1349";2020;"PORSANGER";"SUMMER";40820;1;"MASOY";"G19";"1D";"UNM003";"F";"C";30;"GRAASIDEMUS";"N";NA
"1350";2020;"PORSANGER";"SUMMER";40820;1;"MASOY";"G19";"1B";"0007DFB572";"M";"A";22;"GRAASIDEMUS";"N";NA
"1351";2020;"PORSANGER";"SUMMER";40820;1;"MASOY";"G20";"4B";"0007DFB9DE";"F";"O";21;"GRAASIDEMUS";"N";NA
"1352";2020;"PORSANGER";"SUMMER";40820;1;"MASOY";"G20";"1C";"0007A5E430";"M";"S";43;"GRAASIDEMUS";"R";NA
"1353";2020;"PORSANGER";"SUMMER";40820;1;"MASOY";"G20";"1B";"0007DFB8A6";"M";"S";23;"ROEDMUS";"R";NA
"1354";2020;"PORSANGER";"SUMMER";50820;2;"MASOY";"G20";"3B";"0007DFB82F";"M";"S";18;"ROEDMUS";"N";NA
"1355";2020;"PORSANGER";"SUMMER";50820;2;"MASOY";"G20";"4B";"0007DFB9DC";"M";"S";33;"GRAASIDEMUS";"N";NA
"1356";2020;"PORSANGER";"SUMMER";50820;2;"MASOY";"G20";"4B";"0007A5E430";"M";"S";49;"GRAASIDEMUS";"R";NA
"1357";2020;"PORSANGER";"SUMMER";50820;2;"MASOY";"G20";"1D";"0007DFBC02";"M";"S";30;"ROEDMUS";"N";NA
"1358";2020;"PORSANGER";"SUMMER";50820;2;"MASOY";"G20";"1A";"0007DFB8A6";"M";"S";27;"ROEDMUS";"R";NA
"1359";2020;"PORSANGER";"SUMMER";50820;2;"MASOY";"G20";"4A";"0007DFA96A";"F";"O";21;"ROEDMUS";"N";NA
"1360";2020;"PORSANGER";"SUMMER";50820;2;"MASOY";"G19";"3B";"0007DFBA31";"F";"C";28;"GRAASIDEMUS";"N";NA
"1361";2020;"PORSANGER";"SUMMER";50820;2;"MASOY";"G19";"4B";"0007DFA94C";"F";"C";23;"GRAASIDEMUS";"R";NA
"1362";2020;"PORSANGER";"SUMMER";50820;2;"MASOY";"G19";"4B";"0007DFAB5E";"M";"S";20;"GRAASIDEMUS";"R";NA
"1363";2020;"PORSANGER";"SUMMER";50820;2;"MASOY";"G19";"1C";"0007DFB83B";"M";"S";42;"GRAASIDEMUS";"R";NA
"1364";2020;"PORSANGER";"SUMMER";50820;2;"MASOY";"G19";"2B";"0007DFAA1D";"M";"S";28;"GRAASIDEMUS";"R";NA
"1365";2020;"PORSANGER";"SUMMER";50820;2;"MASOY";"G16";"3C";"0007DFBB4B";"M";"S";40;"GRAASIDEMUS";"N";NA
"1366";2020;"PORSANGER";"SUMMER";50820;2;"MASOY";"G15";"2D";"0007DFBA63";"M";"S";32;"GRAASIDEMUS";"N";NA
"1367";2020;"PORSANGER";"SUMMER";50820;2;"MASOY";"G11";"1A";"0007DFB995";"M";"A";18;"GRAASIDEMUS";"N";NA
"1368";2020;"PORSANGER";"SUMMER";50820;2;"MASOY";"G11";"1D";"0007DFAC4D";"M";"S";24;"GRAASIDEMUS";"N";NA
"1369";2020;"PORSANGER";"SUMMER";50820;2;"MASOY";"G11";"3D";"0007DFA9DA";"F";"C";24;"GRAASIDEMUS";"R";NA
"1370";2020;"PORSANGER";"SUMMER";50820;2;"MASOY";"G8";"2B";"0007DFBA3F";"F";"C";34;"GRAASIDEMUS";"R";NA
"1371";2020;"PORSANGER";"SUMMER";50820;2;"MASOY";"G6";"3B";"0007DFB923";"M";"S";23;"ROEDMUS";"N";NA
"1372";2020;"PORSANGER";"SUMMER";50820;2;"MASOY";"G6";"2D";"0007DFA8E7";"M";"S";30;"ROEDMUS";"R";NA
"1373";2020;"PORSANGER";"SUMMER";50820;2;"MASOY";"G4";"1D";"0007DFAA83";"M";"S";35;"MARKMUS";"N";NA
